,Model,Structure,Learning_rate,Batch_size,Epochs,Optimizer,Activation,Cost,Accuracy
1626,1,"[120, 90, 60, 20, 8]",1.0,12,100,Adam,tanh,6.7149529457092285,0.18000000715255737
1627,4,"[120, 96, 74, 52, 30, 8]",1.0,32,100,Nadam,softsign,19.300840377807617,0.18000000715255737
1628,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,Nadam,softsign,27.086633682250977,0.18000000715255737
1629,2,"[120, 150, 100, 50, 8]",1.0,32,50,RMSprop,tanh,40.75796890258789,0.18000000715255737
1630,2,"[120, 150, 100, 50, 8]",1.0,64,50,Adam,tanh,11.521127700805664,0.18000000715255737
1631,1,"[120, 90, 60, 20, 8]",1.0,64,50,Adam,softsign,5.274446487426758,0.18000000715255737
1632,2,"[120, 150, 100, 50, 8]",0.1,12,50,Adam,tanh,3.329312324523926,0.18000000715255737
1633,0,"[120, 92, 64, 36, 8]",1.0,12,50,Adamax,tanh,4.762904167175293,0.18000000715255737
1634,6,"[120, 150, 100, 50, 20, 8]",1.0,64,50,RMSprop,tanh,15.178479194641113,0.17874999344348907
1635,0,"[120, 92, 64, 36, 8]",1.0,32,50,Adamax,softsign,3.3877289295196533,0.17874999344348907
1636,6,"[120, 150, 100, 50, 20, 8]",1.0,12,50,Nadam,tanh,5.019975185394287,0.17874999344348907
1637,5,"[120, 100, 80, 40, 20, 8]",1.0,32,100,Nadam,softsign,4.354698657989502,0.17874999344348907
1638,1,"[120, 90, 60, 20, 8]",1.0,64,50,Nadam,tanh,9.922520637512207,0.17874999344348907
1639,1,"[120, 90, 60, 20, 8]",1.0,32,100,Adam,tanh,6.360488414764404,0.17874999344348907
1640,5,"[120, 100, 80, 40, 20, 8]",1.0,64,100,Nadam,tanh,10.665183067321777,0.17874999344348907
1641,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Adam,tanh,2.2912936210632324,0.17874999344348907
1642,0,"[120, 92, 64, 36, 8]",1.0,12,100,RMSprop,tanh,32.28990173339844,0.17874999344348907
1643,3,"[120, 140, 70, 30, 8]",0.01,12,100,RMSprop,relu,17.119075775146484,0.17874999344348907
1644,3,"[120, 140, 70, 30, 8]",1.0,64,50,Nadam,softsign,10.779552459716797,0.17874999344348907
1645,3,"[120, 140, 70, 30, 8]",1.0,12,100,Adamax,tanh,3.8687241077423096,0.17874999344348907
1646,2,"[120, 150, 100, 50, 8]",0.1,64,50,Nadam,tanh,3.9992661476135254,0.17874999344348907
1647,3,"[120, 140, 70, 30, 8]",1.0,64,100,Nadam,softsign,24.115581512451172,0.17874999344348907
1648,2,"[120, 150, 100, 50, 8]",1.0,32,50,Nadam,tanh,22.26679229736328,0.17874999344348907
1649,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adamax,tanh,2.7416744232177734,0.17874999344348907
1650,2,"[120, 150, 100, 50, 8]",1.0,12,100,Adam,softsign,26.07373046875,0.17874999344348907
1651,5,"[120, 100, 80, 40, 20, 8]",1.0,32,50,Nadam,tanh,8.827526092529297,0.17749999463558197
1652,7,"[120, 140, 100, 75, 30, 8]",1.0,12,100,RMSprop,tanh,35.80068588256836,0.17749999463558197
1653,7,"[120, 140, 100, 75, 30, 8]",1.0,64,50,Adamax,tanh,2.300935745239258,0.17749999463558197
1654,4,"[120, 96, 74, 52, 30, 8]",1.0,64,50,Nadam,tanh,9.622220993041992,0.17749999463558197
1655,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,RMSprop,tanh,3.241690158843994,0.17749999463558197
1656,3,"[120, 140, 70, 30, 8]",1.0,12,50,RMSprop,tanh,31.308244705200195,0.17749999463558197
1657,2,"[120, 150, 100, 50, 8]",1.0,32,100,Nadam,tanh,18.212779998779297,0.17749999463558197
1658,3,"[120, 140, 70, 30, 8]",1.0,64,100,Nadam,tanh,11.635501861572266,0.17749999463558197
1659,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adamax,tanh,2.5509963035583496,0.17749999463558197
1660,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,RMSprop,softsign,22.810976028442383,0.17749999463558197
1661,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,Adamax,softsign,2.899075984954834,0.17749999463558197
1662,7,"[120, 140, 100, 75, 30, 8]",0.1,12,50,RMSprop,tanh,2.8432962894439697,0.17749999463558197
1663,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Nadam,softsign,9.892936706542969,0.17749999463558197
1664,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,RMSprop,tanh,2.895627021789551,0.17749999463558197
1665,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,Adamax,tanh,3.5283920764923096,0.17749999463558197
1666,1,"[120, 90, 60, 20, 8]",0.1,12,50,RMSprop,tanh,2.602612018585205,0.17749999463558197
1667,0,"[120, 92, 64, 36, 8]",1.0,12,100,Adam,softsign,13.520622253417969,0.17624999582767487
1668,7,"[120, 140, 100, 75, 30, 8]",1.0,12,100,Nadam,tanh,9.2122163772583,0.17624999582767487
1669,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,Adam,softsign,2.3560876846313477,0.17624999582767487
1670,1,"[120, 90, 60, 20, 8]",1.0,64,100,Nadam,softsign,6.690399169921875,0.17624999582767487
1671,0,"[120, 92, 64, 36, 8]",1.0,64,100,Nadam,tanh,19.703840255737305,0.17624999582767487
1672,2,"[120, 150, 100, 50, 8]",1.0,64,50,RMSprop,tanh,55.57608413696289,0.17624999582767487
1673,3,"[120, 140, 70, 30, 8]",1.0,32,100,Adam,tanh,6.218252182006836,0.17624999582767487
1674,3,"[120, 140, 70, 30, 8]",1.0,32,50,Nadam,tanh,8.781911849975586,0.17624999582767487
1675,2,"[120, 150, 100, 50, 8]",1.0,64,50,Nadam,tanh,26.12175750732422,0.17624999582767487
1676,1,"[120, 90, 60, 20, 8]",0.1,64,50,RMSprop,relu,2.641975164413452,0.17499999701976776
1677,1,"[120, 90, 60, 20, 8]",1.0,32,100,Nadam,softsign,4.985629081726074,0.17499999701976776
1678,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,RMSprop,tanh,35.200504302978516,0.17499999701976776
1679,2,"[120, 150, 100, 50, 8]",1.0,32,50,Adamax,tanh,3.3069040775299072,0.17499999701976776
1680,0,"[120, 92, 64, 36, 8]",1.0,64,50,Nadam,tanh,24.553333282470703,0.17499999701976776
1681,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,RMSprop,softsign,3.0304605960845947,0.17499999701976776
1682,7,"[120, 140, 100, 75, 30, 8]",1.0,12,100,Nadam,softsign,6.751416206359863,0.17499999701976776
1683,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,RMSprop,tanh,24.892593383789062,0.17499999701976776
1684,6,"[120, 150, 100, 50, 20, 8]",1.0,12,50,RMSprop,tanh,23.900489807128906,0.17499999701976776
1685,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Nadam,tanh,12.947070121765137,0.17374999821186066
1686,1,"[120, 90, 60, 20, 8]",1.0,32,50,Nadam,softsign,10.6371431350708,0.17374999821186066
1687,0,"[120, 92, 64, 36, 8]",1.0,32,100,Nadam,softsign,12.84183120727539,0.17374999821186066
1688,3,"[120, 140, 70, 30, 8]",1.0,64,100,RMSprop,tanh,45.8242073059082,0.17374999821186066
1689,7,"[120, 140, 100, 75, 30, 8]",1.0,32,50,Adam,tanh,9.879180908203125,0.17374999821186066
1690,7,"[120, 140, 100, 75, 30, 8]",1.0,12,100,Adam,softsign,8.218863487243652,0.17374999821186066
1691,7,"[120, 140, 100, 75, 30, 8]",0.1,32,50,Adam,tanh,2.5161924362182617,0.17374999821186066
1692,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,Adam,softsign,4.605120658874512,0.17374999821186066
1693,4,"[120, 96, 74, 52, 30, 8]",1.0,12,50,RMSprop,softsign,27.823633193969727,0.17374999821186066
1694,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Nadam,tanh,16.447345733642578,0.17374999821186066
1695,4,"[120, 96, 74, 52, 30, 8]",1.0,64,50,Nadam,softsign,13.930715560913086,0.17249999940395355
1696,1,"[120, 90, 60, 20, 8]",1.0,12,100,Adamax,tanh,2.855471611022949,0.17249999940395355
1697,0,"[120, 92, 64, 36, 8]",1.0,32,100,Adam,tanh,4.471459865570068,0.17249999940395355
1698,5,"[120, 100, 80, 40, 20, 8]",1.0,32,100,RMSprop,tanh,43.38234329223633,0.17249999940395355
1699,7,"[120, 140, 100, 75, 30, 8]",1.0,32,100,Nadam,tanh,13.546273231506348,0.17249999940395355
1700,6,"[120, 150, 100, 50, 20, 8]",1.0,12,50,Adam,tanh,11.286321640014648,0.17249999940395355
1701,1,"[120, 90, 60, 20, 8]",1.0,32,100,Adam,softsign,5.599695205688477,0.17249999940395355
1702,3,"[120, 140, 70, 30, 8]",1.0,32,100,Nadam,tanh,11.527259826660156,0.17249999940395355
1703,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,RMSprop,tanh,25.387025833129883,0.17249999940395355
1704,3,"[120, 140, 70, 30, 8]",1.0,32,100,Adam,softsign,3.9086806774139404,0.17249999940395355
1705,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Adam,softsign,5.09864616394043,0.17249999940395355
1706,7,"[120, 140, 100, 75, 30, 8]",1.0,32,50,Nadam,tanh,7.512362003326416,0.17249999940395355
1707,6,"[120, 150, 100, 50, 20, 8]",0.1,12,50,RMSprop,tanh,2.3640406131744385,0.17249999940395355
1708,6,"[120, 150, 100, 50, 20, 8]",1.0,64,50,Adam,softsign,5.429459095001221,0.17125000059604645
1709,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Adam,tanh,10.46833610534668,0.17125000059604645
1710,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,RMSprop,softsign,28.668420791625977,0.17125000059604645
1711,2,"[120, 150, 100, 50, 8]",1.0,12,50,RMSprop,tanh,58.73873519897461,0.17125000059604645
1712,1,"[120, 90, 60, 20, 8]",1.0,64,100,Adam,softsign,7.943496227264404,0.17125000059604645
1713,3,"[120, 140, 70, 30, 8]",0.1,64,50,Nadam,tanh,2.8177599906921387,0.17125000059604645
1714,5,"[120, 100, 80, 40, 20, 8]",1.0,32,50,Adamax,softsign,2.596587896347046,0.17125000059604645
1715,3,"[120, 140, 70, 30, 8]",1.0,12,50,Nadam,tanh,8.374024391174316,0.17125000059604645
1716,0,"[120, 92, 64, 36, 8]",1.0,32,100,Nadam,tanh,13.675920486450195,0.17125000059604645
1717,7,"[120, 140, 100, 75, 30, 8]",0.1,12,50,Nadam,tanh,2.2127785682678223,0.17000000178813934
1718,0,"[120, 92, 64, 36, 8]",1.0,12,50,Adam,tanh,15.80369758605957,0.17000000178813934
1719,0,"[120, 92, 64, 36, 8]",0.1,32,50,Adam,tanh,2.5239861011505127,0.17000000178813934
1720,5,"[120, 100, 80, 40, 20, 8]",0.1,12,50,Nadam,tanh,2.1960668563842773,0.17000000178813934
1721,1,"[120, 90, 60, 20, 8]",1.0,12,50,Adam,tanh,8.438385963439941,0.17000000178813934
1722,1,"[120, 90, 60, 20, 8]",0.1,64,100,RMSprop,relu,4.59419059753418,0.17000000178813934
1723,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,RMSprop,tanh,16.93695640563965,0.17000000178813934
1724,7,"[120, 140, 100, 75, 30, 8]",1.0,32,100,Adam,softsign,10.156578063964844,0.16875000298023224
1725,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Adam,tanh,2.1260602474212646,0.16875000298023224
1726,7,"[120, 140, 100, 75, 30, 8]",1.0,64,50,Adamax,softsign,2.936293601989746,0.16875000298023224
1727,4,"[120, 96, 74, 52, 30, 8]",1.0,64,100,RMSprop,softsign,14.400687217712402,0.16875000298023224
1728,1,"[120, 90, 60, 20, 8]",1.0,64,50,Nadam,softsign,8.444269180297852,0.16875000298023224
1729,5,"[120, 100, 80, 40, 20, 8]",1.0,64,100,Adam,tanh,9.60159969329834,0.16875000298023224
1730,3,"[120, 140, 70, 30, 8]",1.0,12,100,Adam,tanh,16.469982147216797,0.16875000298023224
1731,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adam,softsign,6.790616989135742,0.16875000298023224
1732,7,"[120, 140, 100, 75, 30, 8]",1.0,32,100,RMSprop,tanh,38.03857421875,0.16750000417232513
1733,4,"[120, 96, 74, 52, 30, 8]",1.0,12,100,Adam,tanh,10.88917350769043,0.16750000417232513
1734,2,"[120, 150, 100, 50, 8]",1.0,12,100,Nadam,softsign,17.109375,0.16750000417232513
1735,2,"[120, 150, 100, 50, 8]",1.0,64,100,Adam,softsign,20.77169418334961,0.16750000417232513
1736,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,Nadam,tanh,8.273757934570312,0.16750000417232513
1737,4,"[120, 96, 74, 52, 30, 8]",1.0,64,100,RMSprop,tanh,42.91007995605469,0.16750000417232513
1738,0,"[120, 92, 64, 36, 8]",1.0,64,50,Nadam,softsign,14.155196189880371,0.16750000417232513
1739,2,"[120, 150, 100, 50, 8]",0.1,32,50,Nadam,tanh,2.969137191772461,0.16750000417232513
1740,7,"[120, 140, 100, 75, 30, 8]",0.1,64,50,Adam,tanh,2.2719979286193848,0.16625000536441803
1741,0,"[120, 92, 64, 36, 8]",1.0,32,50,Adam,softsign,9.453611373901367,0.16625000536441803
1742,3,"[120, 140, 70, 30, 8]",0.1,32,50,RMSprop,tanh,2.9126598834991455,0.16625000536441803
1743,3,"[120, 140, 70, 30, 8]",1.0,64,50,Adam,tanh,8.728680610656738,0.16625000536441803
1744,0,"[120, 92, 64, 36, 8]",1.0,64,100,Adam,tanh,10.690532684326172,0.16625000536441803
1745,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,RMSprop,tanh,36.39037322998047,0.16625000536441803
1746,0,"[120, 92, 64, 36, 8]",1.0,32,50,Nadam,tanh,21.12363052368164,0.16500000655651093
1747,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,RMSprop,softsign,2.8288259506225586,0.16500000655651093
1748,6,"[120, 150, 100, 50, 20, 8]",1.0,12,100,Adam,tanh,6.749771595001221,0.16500000655651093
1749,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,Adam,softsign,2.0403666496276855,0.16500000655651093
1750,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,Adam,tanh,4.140631675720215,0.16374999284744263
1751,1,"[120, 90, 60, 20, 8]",1.0,12,100,Nadam,tanh,6.479510307312012,0.16374999284744263
1752,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,Nadam,softsign,2.2189552783966064,0.16374999284744263
1753,5,"[120, 100, 80, 40, 20, 8]",1.0,32,100,Adam,tanh,5.566364765167236,0.16374999284744263
1754,3,"[120, 140, 70, 30, 8]",1.0,64,50,RMSprop,tanh,36.553466796875,0.16374999284744263
1755,3,"[120, 140, 70, 30, 8]",1.0,32,100,RMSprop,tanh,27.149118423461914,0.16374999284744263
1756,2,"[120, 150, 100, 50, 8]",1.0,32,50,Adam,softsign,16.778478622436523,0.16374999284744263
1757,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Nadam,softsign,11.909178733825684,0.16374999284744263
1758,5,"[120, 100, 80, 40, 20, 8]",1.0,32,50,Nadam,softsign,8.337721824645996,0.16374999284744263
1759,0,"[120, 92, 64, 36, 8]",1.0,32,100,RMSprop,softsign,32.068660736083984,0.16374999284744263
1760,1,"[120, 90, 60, 20, 8]",0.1,32,50,RMSprop,tanh,2.935213565826416,0.16249999403953552
1761,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,Adam,tanh,2.5678093433380127,0.16249999403953552
1762,6,"[120, 150, 100, 50, 20, 8]",1.0,64,50,Nadam,tanh,12.78042984008789,0.16249999403953552
1763,2,"[120, 150, 100, 50, 8]",1.0,32,100,Adam,tanh,17.146787643432617,0.16124999523162842
1764,2,"[120, 150, 100, 50, 8]",0.1,32,50,Adam,tanh,2.531589984893799,0.16124999523162842
1765,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Adamax,softsign,3.3543179035186768,0.16124999523162842
1766,1,"[120, 90, 60, 20, 8]",1.0,64,100,Nadam,tanh,13.816668510437012,0.16124999523162842
1767,4,"[120, 96, 74, 52, 30, 8]",1.0,64,100,Adam,tanh,6.621838569641113,0.1599999964237213
1768,4,"[120, 96, 74, 52, 30, 8]",1.0,64,100,Adam,softsign,11.1104154586792,0.1599999964237213
1769,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,Nadam,tanh,15.446783065795898,0.1599999964237213
1770,6,"[120, 150, 100, 50, 20, 8]",1.0,32,100,RMSprop,tanh,12.973491668701172,0.1599999964237213
1771,4,"[120, 96, 74, 52, 30, 8]",1.0,64,50,Adamax,softsign,2.8264167308807373,0.1599999964237213
1772,4,"[120, 96, 74, 52, 30, 8]",1.0,32,100,Nadam,tanh,10.155289649963379,0.1587499976158142
1773,4,"[120, 96, 74, 52, 30, 8]",0.1,64,100,RMSprop,tanh,5.108658313751221,0.1587499976158142
1774,6,"[120, 150, 100, 50, 20, 8]",1.0,64,50,Nadam,softsign,11.993322372436523,0.1587499976158142
1775,0,"[120, 92, 64, 36, 8]",1.0,64,100,Adam,softsign,10.537310600280762,0.1587499976158142
1776,7,"[120, 140, 100, 75, 30, 8]",1.0,32,50,RMSprop,softsign,16.863510131835938,0.1574999988079071
1777,3,"[120, 140, 70, 30, 8]",1.0,12,50,Adamax,tanh,4.12291955947876,0.1574999988079071
1778,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Nadam,tanh,8.974804878234863,0.1574999988079071
1779,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adam,tanh,5.530570030212402,0.15625
1780,4,"[120, 96, 74, 52, 30, 8]",0.1,12,50,Adam,tanh,2.545962333679199,0.15625
1781,1,"[120, 90, 60, 20, 8]",1.0,32,100,RMSprop,softsign,15.49197006225586,0.15625
1782,4,"[120, 96, 74, 52, 30, 8]",0.1,64,50,Nadam,tanh,2.7539408206939697,0.15625
1783,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Nadam,softsign,5.295450210571289,0.15625
1784,4,"[120, 96, 74, 52, 30, 8]",1.0,12,50,Adam,tanh,8.912280082702637,0.1550000011920929
1785,0,"[120, 92, 64, 36, 8]",0.1,32,50,RMSprop,softsign,3.441255569458008,0.1550000011920929
1786,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,RMSprop,softsign,14.469629287719727,0.1550000011920929
1787,1,"[120, 90, 60, 20, 8]",0.1,12,50,Adam,tanh,2.4539105892181396,0.1550000011920929
1788,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,Nadam,tanh,16.439577102661133,0.1537500023841858
1789,6,"[120, 150, 100, 50, 20, 8]",1.0,12,50,RMSprop,softsign,13.958834648132324,0.1537500023841858
1790,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,RMSprop,tanh,35.64762496948242,0.1525000035762787
1791,5,"[120, 100, 80, 40, 20, 8]",0.1,32,50,RMSprop,softsign,2.5461137294769287,0.1525000035762787
1792,7,"[120, 140, 100, 75, 30, 8]",1.0,12,100,Adam,tanh,9.935574531555176,0.15125000476837158
1793,0,"[120, 92, 64, 36, 8]",1.0,64,50,Adam,tanh,8.353387832641602,0.15125000476837158
1794,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Adamax,tanh,3.6911613941192627,0.15125000476837158
1795,2,"[120, 150, 100, 50, 8]",0.1,64,50,RMSprop,softsign,4.193143844604492,0.15125000476837158
1796,0,"[120, 92, 64, 36, 8]",1.0,64,50,RMSprop,tanh,37.98773956298828,0.15000000596046448
1797,3,"[120, 140, 70, 30, 8]",1.0,32,100,RMSprop,softsign,27.75458335876465,0.15000000596046448
1798,1,"[120, 90, 60, 20, 8]",1.0,32,50,RMSprop,softsign,12.793462753295898,0.15000000596046448
1799,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,Nadam,softsign,11.041219711303711,0.14875000715255737
1800,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,Adam,tanh,17.229747772216797,0.14875000715255737
1801,3,"[120, 140, 70, 30, 8]",1.0,12,100,Nadam,tanh,4.6000261306762695,0.14875000715255737
1802,5,"[120, 100, 80, 40, 20, 8]",0.1,32,50,RMSprop,tanh,2.539187431335449,0.14875000715255737
1803,2,"[120, 150, 100, 50, 8]",1.0,32,50,Nadam,softsign,18.03265380859375,0.14749999344348907
1804,1,"[120, 90, 60, 20, 8]",1.0,32,50,Nadam,tanh,7.020915985107422,0.14749999344348907
1805,3,"[120, 140, 70, 30, 8]",1.0,12,100,RMSprop,tanh,34.095760345458984,0.14749999344348907
1806,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,Nadam,softsign,12.122932434082031,0.14749999344348907
1807,0,"[120, 92, 64, 36, 8]",1.0,32,50,Adam,tanh,8.428414344787598,0.14749999344348907
1808,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,RMSprop,tanh,2.6431074142456055,0.14749999344348907
1809,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,RMSprop,tanh,30.573965072631836,0.14624999463558197
1810,3,"[120, 140, 70, 30, 8]",1.0,12,50,RMSprop,softsign,16.954259872436523,0.14624999463558197
1811,2,"[120, 150, 100, 50, 8]",1.0,64,50,RMSprop,softsign,51.2656364440918,0.14374999701976776
1812,3,"[120, 140, 70, 30, 8]",1.0,64,50,Adamax,elu,12.878364562988281,0.14374999701976776
1813,4,"[120, 96, 74, 52, 30, 8]",1.0,64,50,Adam,tanh,11.235363960266113,0.14374999701976776
1814,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adam,softsign,3.895297050476074,0.14374999701976776
1815,1,"[120, 90, 60, 20, 8]",1.0,32,50,Adam,tanh,9.414312362670898,0.14249999821186066
1816,6,"[120, 150, 100, 50, 20, 8]",1.0,32,100,RMSprop,softsign,22.564252853393555,0.14249999821186066
1817,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,Nadam,tanh,5.022264003753662,0.14249999821186066
1818,3,"[120, 140, 70, 30, 8]",1.0,64,100,Adamax,elu,13.009115219116211,0.14124999940395355
1819,7,"[120, 140, 100, 75, 30, 8]",1.0,64,50,Nadam,softsign,15.436925888061523,0.14124999940395355
1820,1,"[120, 90, 60, 20, 8]",1.0,64,100,Adamax,selu,5.357663154602051,0.14124999940395355
1821,2,"[120, 150, 100, 50, 8]",1.0,32,50,Adamax,relu,3.1308200359344482,0.14124999940395355
1822,4,"[120, 96, 74, 52, 30, 8]",0.1,64,50,RMSprop,tanh,3.5580549240112305,0.14000000059604645
1823,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adam,elu,2.2576637268066406,0.14000000059604645
1824,2,"[120, 150, 100, 50, 8]",0.1,64,50,RMSprop,tanh,3.9172017574310303,0.14000000059604645
1825,2,"[120, 150, 100, 50, 8]",0.1,12,100,RMSprop,selu,8.936296463012695,0.14000000059604645
1826,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Adam,elu,2.22194242477417,0.13875000178813934
1827,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adam,elu,3.525261640548706,0.13875000178813934
1828,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,RMSprop,selu,45.679630279541016,0.13875000178813934
1829,3,"[120, 140, 70, 30, 8]",1.0,12,50,Adam,relu,2.2343599796295166,0.13875000178813934
1830,1,"[120, 90, 60, 20, 8]",1.0,32,50,Adamax,elu,2.214583396911621,0.13875000178813934
1831,2,"[120, 150, 100, 50, 8]",1.0,12,100,Nadam,selu,31.235502243041992,0.13875000178813934
1832,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adamax,elu,14.957266807556152,0.13875000178813934
1833,2,"[120, 150, 100, 50, 8]",1.0,64,100,RMSprop,selu,65.16145324707031,0.13875000178813934
1834,6,"[120, 150, 100, 50, 20, 8]",0.1,12,50,Adamax,selu,2.2856245040893555,0.13875000178813934
1835,2,"[120, 150, 100, 50, 8]",1.0,32,100,Nadam,selu,41.38656234741211,0.13875000178813934
1836,2,"[120, 150, 100, 50, 8]",1.0,12,50,Adamax,relu,2.1268434524536133,0.13875000178813934
1837,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adamax,selu,3.531656503677368,0.13875000178813934
1838,5,"[120, 100, 80, 40, 20, 8]",1.0,32,50,Adam,tanh,3.193556308746338,0.13875000178813934
1839,7,"[120, 140, 100, 75, 30, 8]",0.01,12,50,Nadam,selu,2.112821102142334,0.13875000178813934
1840,6,"[120, 150, 100, 50, 20, 8]",0.01,12,50,Adam,selu,2.143615484237671,0.13875000178813934
1841,1,"[120, 90, 60, 20, 8]",1.0,12,50,Adam,relu,2.2343595027923584,0.13875000178813934
1842,6,"[120, 150, 100, 50, 20, 8]",1.0,12,50,Adam,relu,2.2343595027923584,0.13875000178813934
1843,4,"[120, 96, 74, 52, 30, 8]",1.0,12,50,Adam,relu,2.2343595027923584,0.13875000178813934
1844,7,"[120, 140, 100, 75, 30, 8]",1.0,32,100,RMSprop,softsign,27.77996826171875,0.13875000178813934
1845,0,"[120, 92, 64, 36, 8]",1.0,32,100,Adam,elu,6.587611675262451,0.13875000178813934
1846,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,Adamax,relu,2.1264257431030273,0.13875000178813934
1847,7,"[120, 140, 100, 75, 30, 8]",0.01,12,50,Adam,selu,2.1690192222595215,0.13875000178813934
1848,7,"[120, 140, 100, 75, 30, 8]",1.0,32,50,Adam,selu,2.3670525550842285,0.13875000178813934
1849,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Adamax,relu,2.1264257431030273,0.13875000178813934
1850,2,"[120, 150, 100, 50, 8]",1.0,32,50,Adam,elu,2.284982919692993,0.13875000178813934
1851,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,Adamax,elu,2.5512077808380127,0.13875000178813934
1852,5,"[120, 100, 80, 40, 20, 8]",0.1,32,50,Adam,elu,2.2484962940216064,0.13875000178813934
1853,0,"[120, 92, 64, 36, 8]",0.1,12,100,RMSprop,selu,5.730440139770508,0.13875000178813934
1854,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,Adam,relu,2.2343595027923584,0.13875000178813934
1855,7,"[120, 140, 100, 75, 30, 8]",1.0,12,50,Adam,relu,2.2343595027923584,0.13875000178813934
1856,0,"[120, 92, 64, 36, 8]",1.0,12,50,Adamax,relu,2.126366376876831,0.13875000178813934
